resource_code,name,type,category,unit,price_avg,price_min,price_max,currency,usage_count,labor_role
0223000878,DETERMINACIÓN DEL PORCENTAJE DE ASFALTO EN MEZCLAS PARA PAVIMENTOS (LAVADO ASFALTICO),material,Precios Reajustados con el Dólar,UND,350.01,350.01,350.01,PEN,,
0223000879,ADHERENCIA DEL BITUMEN - AGREGADO (ADHERENCIA PIEDRA),material,Precios Reajustados con el Dólar,UND,115.18,115.18,115.18,PEN,,
0223000880,PESO ESPECÍFICO APARENTE Y DENSIDAD DE MEZCLAS ASFÁLTICAS COMPACTADAS NO ABSORVENTES,material,Precios Reajustados con el Dólar,UND,62.76,62.76,62.76,PEN,,
0223000881,PORCENTAJE DE VACÍOS DE AIRE VMA Y VFA EN MEZCLAS ASFÁLTICAS COMPACTADAS DENSAS Y ABIERTAS,material,Precios Reajustados con el Dólar,UND,60.96,60.96,60.96,PEN,,
0223000882,ESPESOR O ALTURA DE ESPECÍMENES COMPACTADOS DE MEZCLAS ASFÁLTICAS,material,Precios Reajustados con el Dólar,UND,20.21,20.21,20.21,PEN,,
0223000883,ENSAYO PARA EVALUAR EFECTO DEL AGUA SOBRE AGREGADOS CON RECUBRIMIENTO BITUMINOSO USANDO AGUA HERVIDA,material,Precios Reajustados con el Dólar,UND,156.33,156.33,156.33,PEN,,
0223000884,CÁLCULO DEL PORCENTAJE DE ASFALTO QUE ABSORBE UN AGREGADO,material,Precios Reajustados con el Dólar,UND,32.00,32.00,32.00,PEN,,
0223000885,TOMA DE MUESTRAS DE MEZCLAS ASFÁLTICAS PARA PAVIMENTOS,material,Precios Reajustados con el Dólar,UND,31.71,31.71,31.71,PEN,,
0223000886,DETERMINACIÓN DEL GRADO DE COMPACTACIÓN DE UNA MEZCLA BITUMINOSA - ÍNDICE DE COMPACTIBILIDAD,material,Precios Reajustados con el Dólar,UND,470.23,470.23,470.23,PEN,,
0223000887,ADHESIVIDAD DE LOS LIGANTES BITUMINOSOS A LOS ÁRIDOS FINOS (RIEDEL - WEBER),material,Precios Reajustados con el Dólar,UND,132.29,132.29,132.29,PEN,,
0223000888,ADHERENCIA EN BANDEJA,material,Precios Reajustados con el Dólar,UND,121.70,121.70,121.70,PEN,,
0223000889,RECUPERACIÓN DE ASFALTO POR EL MÉTODO DE ABSON,material,Precios Reajustados con el Dólar,UND,183.40,183.40,183.40,PEN,,
0223000890,EFECTO DE LA HUMEDAD EN MEZCLAS DE CONCRETO ASFÁLTICO PARA PAVIMENTOS (LOTTMAN),material,Precios Reajustados con el Dólar,UND,2192.57,2192.57,2192.57,PEN,,
0223000891,EFECTO DE LA HUMEDAD EN MEZCLAS DE CONCRETO ASFÁLTICO PARA PAVIMENTOS (LOTTMAN) - (CURADO A 60ºC),material,Precios Reajustados con el Dólar,UND,2009.89,2009.89,2009.89,PEN,,
0223000892,EFECTO DE LA HUMEDAD EN MEZCLAS DE CONCRETO ASFÁLTICO PARA PAVIMENTOS (LOTTMAN) - (CURADO A 60ºC Y 0ºC),material,Precios Reajustados con el Dólar,UND,2547.18,2547.18,2547.18,PEN,,
0223000893,CONTRACCIÓN DEL SUELO MEDIANTE EL MÉTODO DEL MERCURIO,material,Precios Reajustados con el Dólar,UND,77.67,77.67,77.67,PEN,,
0223000894,OBTENCIÓN EN LABORATORIO DE MUESTRAS REPRESENTATIVAS (CUARTEO MANUAL),material,Precios Reajustados con el Dólar,UND,34.62,34.62,34.62,PEN,,
0223000895,CONTENIDO DE HUMEDAD DE UN SUELO,material,Precios Reajustados con el Dólar,UND,28.12,28.12,28.12,PEN,,
0223000896,ANÁLISIS GRANULOMÉTRICO DE SUELOS POR TAMIZADO,material,Precios Reajustados con el Dólar,UND,100.03,100.03,100.03,PEN,,
0223000897,ANÁLISIS GRANULOMÉTRICO DE SUELOS (POR TAMIZADO Y SEDIMENTACION),material,Precios Reajustados con el Dólar,UND,136.29,136.29,136.29,PEN,,
0223000898,LÍMITE LÍQUIDO (MALLA Nº 40),material,Precios Reajustados con el Dólar,UND,40.35,40.35,40.35,PEN,,
0223000899,LÍMITE LÍQUIDO (MALLA Nº 200),material,Precios Reajustados con el Dólar,UND,43.26,43.26,43.26,PEN,,
0223000900,LÍMITE PLÁSTICO (MALLA Nº 40),material,Precios Reajustados con el Dólar,UND,39.62,39.62,39.62,PEN,,
0223000901,LÍMITE PLÁSTICO (MALLA Nº 200),material,Precios Reajustados con el Dólar,UND,41.09,41.09,41.09,PEN,,
0223000902,PESO ESPECÍFICO RELATIVO DE LAS PARTÍCULAS SÓLIDAS DE UN SUELO,material,Precios Reajustados con el Dólar,UND,67.59,67.59,67.59,PEN,,
0223000903,DETERMINACIÓN DEL MATERIAL QUE PASA EL TAMIZ Nº 200,material,Precios Reajustados con el Dólar,UND,71.00,71.00,71.00,PEN,,
0223000904,CLASIFICACIÓN DE SUELOS PARA PROPÓSITOS DE INGENIERÍA (SUCS),material,Precios Reajustados con el Dólar,UND,31.56,31.56,31.56,PEN,,
0223000905,CLASIFICACIÓN DE SUELOS PARA EL USO EN VÍAS DE TRANSPORTE (AASHTO),material,Precios Reajustados con el Dólar,UND,31.45,31.45,31.45,PEN,,
0223000906,DETERMINACIÓN DEL ÍNDICE DE DENSIDAD Y PESO UNITARIO MÍNIMO DE SUELOS YCÁLCULO DE LA DENSIDAD RELATIVA (PUS),material,Precios Reajustados con el Dólar,UND,65.77,65.77,65.77,PEN,,
0223000907,PESO VOLUMÉTRICO DE SUELOS COHESIVOS,material,Precios Reajustados con el Dólar,UND,59.59,59.59,59.59,PEN,,
0223000908,EQUIVALENTE DE ARENA DE SUELOS Y AGREGADO FINO,material,Precios Reajustados con el Dólar,UND,91.26,91.26,91.26,PEN,,
0223000909,"ANÁLISIS GRANULOMÉTRICO DE AGREGADOS (GRUESO, FINO Y GLOBAL)",material,Precios Reajustados con el Dólar,UND,97.27,97.27,97.27,PEN,,
0223000910,TERRONES DE ARCILLA Y PARTÍCULAS DESMENUZABLES EN LOS AGREGADOS,material,Precios Reajustados con el Dólar,UND,102.04,102.04,102.04,PEN,,
0223000911,INALTERABILIDAD DE LOS AGREGADOS FINOS POR MEDIO DEL SULFATO DE SODIO O MAGNESIO (DURABILIDAD),material,Precios Reajustados con el Dólar,UND,142.87,142.87,142.87,PEN,,
0223000912,INALTERABILIDAD DE LOS AGREGADOS GRUESOS POR MEDIO DEL SULFATO DE SODIO O MAGNESIO (DURABILIDAD),material,Precios Reajustados con el Dólar,UND,145.91,145.91,145.91,PEN,,
0223000913,PESO UNITARIO SUELTO DE LOS AGREGADOS,material,Precios Reajustados con el Dólar,UND,68.14,68.14,68.14,PEN,,
0223000914,PESO UNITARIO VARILLADO DE LOS AGREGADOS,material,Precios Reajustados con el Dólar,UND,73.28,73.28,73.28,PEN,,
0223000915,"DETERMINACIÓN DE MATERIAL MÁS FINO QUE PASAN TAMIZ Nº 200 (0,75 MM) POR LAVADO EN AGREGADOS",material,Precios Reajustados con el Dólar,UND,62.14,62.14,62.14,PEN,,
0223000916,RESISTENCIA AGREGADOS GRUESOS DE TAMAÑOS MENORES POR ABRASIÓN E IMPACTO EN LA MÁQUINA DE LOS ÁNGELES,material,Precios Reajustados con el Dólar,UND,114.55,114.55,114.55,PEN,,
0223000917,RESISTENCIA AGREGADOS GRUESOS DE TAMAÑO GRANDE POR ABRASIÓN E IMPACTO EN LA MÁQUINA DE LOS ÁNGELES,material,Precios Reajustados con el Dólar,UND,191.44,191.44,191.44,PEN,,
0223000918,PESO ESPECÍFICO Y ABSORCIÓN DEL AGREGADO GRUESO,material,Precios Reajustados con el Dólar,UND,87.84,87.84,87.84,PEN,,
0223000919,PESO ESPECÍFICO Y ABSORCIÓN DEL AGREGADO FINO,material,Precios Reajustados con el Dólar,UND,106.59,106.59,106.59,PEN,,
0223000920,IMPUREZAS ORGÁNICAS EN ARENAS (CUALITATIVO),material,Precios Reajustados con el Dólar,UND,55.80,55.80,55.80,PEN,,
0223000921,PARTÍCULAS CHATAS Y ALARGADAS DEL AGREGADO GRUESO,material,Precios Reajustados con el Dólar,UND,76.76,76.76,76.76,PEN,,
0223000922,ÍNDICE DE APLANAMIENTO Y ALARGAMIENTO,material,Precios Reajustados con el Dólar,UND,75.81,75.81,75.81,PEN,,
0223000923,HUMEDAD SUPERFICIAL EN EL AGREGADO FINO,material,Precios Reajustados con el Dólar,UND,26.50,26.50,26.50,PEN,,
0223000924,CARBÓN Y LIGNITO O PARTÍCULAS LIVIANAS EN EL AGREGADO,material,Precios Reajustados con el Dólar,UND,107.01,107.01,107.01,PEN,,
0223000925,CÁLCULO DEL MÓDULO DE FINEZA DEL AGREGADO FINO,material,Precios Reajustados con el Dólar,UND,50.52,50.52,50.52,PEN,,
0223000926,CONTENIDO DE HUMEDAD TOTAL DE LOS AGREGADOS POR SECADO,material,Precios Reajustados con el Dólar,UND,33.88,33.88,33.88,PEN,,
0223000927,PORCENTAJE DE CARAS DE FRACTURA EN EL AGREGADO GRUESO (01 A MÁS),material,Precios Reajustados con el Dólar,UND,42.00,42.00,42.00,PEN,,
0223000928,PORCENTAJE DE CARAS DE FRACTURA EN EL AGREGADO GRUESO (02 A MÁS),material,Precios Reajustados con el Dólar,UND,42.00,42.00,42.00,PEN,,
0223000929,GRAVEDAD ESPECÍFICA CON FRASCO LE CHATELIER,material,Precios Reajustados con el Dólar,UND,72.48,72.48,72.48,PEN,,
0223000930,"FINEZA DE CAL HIDRATADA (MALLA 6, 10, 30 Y 100)",material,Precios Reajustados con el Dólar,UND,125.09,125.09,125.09,PEN,,
0223000931,"FINEZA DE CAL VIVA (MALLA 1"")",material,Precios Reajustados con el Dólar,UND,60.73,60.73,60.73,PEN,,
0223000932,"COMPACTACIÓN DEL SUELO EN LAB. UTILIZANDO UNA ENERGÍA MODIFICADA , 2700 KN-M/M3, 56000PIE-LBF/PIE3",material,Precios Reajustados con el Dólar,UND,164.14,164.14,164.14,PEN,,
0223000933,"COMPACTACIÓN DEL SUELO EN LAB. UTILIZANDO UNA ENERGÍA ESTÁNDAR , 600 KN-M/M3, 12400 PIE-LBF/PIE3)",material,Precios Reajustados con el Dólar,UND,129.23,129.23,129.23,PEN,,
0223000934,DENSIDAD Y PESO UNITARIO DEL SUELO IN-SITU MEDIANTE EL CONO DE ARENA,material,Precios Reajustados con el Dólar,UND,63.68,63.68,63.68,PEN,,
0223000935,CBR (RELACIÓN DE SOPORTE DE CALIFORNIA) DE SUELOS COMPACTADOS EN LABORATORIO (NO INCLUYE PROCTOR),material,Precios Reajustados con el Dólar,UND,387.17,387.17,387.17,PEN,,
0223000936,ANALISIS QUIMICO DEL CEMENTO,material,Precios Reajustados con el Dólar,UND,531.02,531.02,531.02,PEN,,
0223000937,RESIDUO SOLIDO EN EL AGUA USADA PARA ELABORAR MORTEROS Y HORMIGONES,material,Precios Reajustados con el Dólar,UND,50.80,50.80,50.80,PEN,,
0223000938,CONTENIDO DE MATERIA ORGANICA EN EL AGUA USADA PARA LA ELABORACION DE HORMIGONES Y OTROS,material,Precios Reajustados con el Dólar,UND,72.93,72.93,72.93,PEN,,
0223000939,DETERMINACION DEL POTENCIAL DE HIDROGENO (PH) EN EL AGUA USADA PARA LA ELABORACION DE HORMIGONES,material,Precios Reajustados con el Dólar,UND,41.03,41.03,41.03,PEN,,
0223000940,"CONTENIDO DE SULFATOS EN EL AGUA USADA, PARA LA ELABORACION DE HORMIGONES Y MORTEROS",material,Precios Reajustados con el Dólar,UND,126.34,126.34,126.34,PEN,,
0223000941,CONTENIDO DE CEMENTO EN LE CEMENTO ENDURECIDO,material,Precios Reajustados con el Dólar,UND,835.42,835.42,835.42,PEN,,
0223000942,SALES SOLUBLES EN AGREGADOS PARA PAVIMENTOS FLEXIBLES,material,Precios Reajustados con el Dólar,UND,67.95,67.95,67.95,PEN,,
0223000943,CONSOLIDACIÓN UNIDIMENSIONAL DE SUELOS,material,Precios Reajustados con el Dólar,UND,732.37,732.37,732.37,PEN,,
0223000944,RESISTENCIA A LA COMPRESIÓN NO CONFINADA DE SUELOS CON QUÍMICOS,material,Precios Reajustados con el Dólar,UND,260.08,260.08,260.08,PEN,,
0223000945,COMPRESIÓN TRIAXIAL NO CONSOLIDADO NO DRENADO PARA SUELOS COHESIVOS (UU),material,Precios Reajustados con el Dólar,UND,1205.00,1205.00,1205.00,PEN,,
0223000946,CORTE DIRECTO DE SUELOS BAJO CONDICIONES CONSOLIDADAS DRENADAS.,material,Precios Reajustados con el Dólar,UND,312.22,312.22,312.22,PEN,,
0223000947,RESISTENCIA A LA COMPRESIÓN NO CONFINADA DE SUELOS COHESIVOS,material,Precios Reajustados con el Dólar,UND,256.32,256.32,256.32,PEN,,
0223000948,MÉTODO DE ENSAYO NORMALIZADO PARA RELACIONES DE HUMEDAD DENSIDAD EN MEZCLAS DE SUELO-CEMENTO,material,Precios Reajustados con el Dólar,UND,156.14,156.14,156.14,PEN,,
0223000949,"COMPACTADAS-""STANDARD TEST METHOD FOR WETTING AND DRYING COMPACTED SOIL-CEMENT MIXTURE""",material,Precios Reajustados con el Dólar,UND,1603.56,1603.56,1603.56,PEN,,
0223000950,ENSAYO DE CONGELAMIENTO Y DESHIELO PARA MEZCLAS DE SUELO-CEMENTO COMPACTADAS,material,Precios Reajustados con el Dólar,UND,156.74,156.74,156.74,PEN,,
0223000951,RESISTENCIA A LA COMPRESIÓN DE PROBETAS DE SUELO-CEMENTO,material,Precios Reajustados con el Dólar,UND,45.65,45.65,45.65,PEN,,
0223000952,COMPRESIÓN TRIAXIAL CONSOLIDADO NO DRENADO PARA SUELOS COHESIVOS (CD) - ARENAS,material,Precios Reajustados con el Dólar,UND,1258.31,1258.31,1258.31,PEN,,
0223000953,COMPRESIÓN TRIAXIAL CONSOLIDADO NO DRENADO PARA SUELOS COHESIVOS (CU),material,Precios Reajustados con el Dólar,UND,2457.23,2457.23,2457.23,PEN,,
0223000954,COMPRESIÓN TRIAXIAL CONSOLIDADO DRENADO PARA SUELOS COHESIVOS (CD) - LIMOS Y ARCILLAS,material,Precios Reajustados con el Dólar,UND,4138.80,4138.80,4138.80,PEN,,
0223000955,DESTILACIÓN,material,Precios Reajustados con el Dólar,UND,115.03,115.03,115.03,PEN,,
0223000956,CONTENIDO DE AGUA,material,Precios Reajustados con el Dólar,UND,109.57,109.57,109.57,PEN,,
0223000957,VISCOSIDAD SAYBOLT FUROL,material,Precios Reajustados con el Dólar,UND,123.72,123.72,123.72,PEN,,
0223000958,SEDIMENTACIÓN (5 DÍAS),material,Precios Reajustados con el Dólar,UND,181.33,181.33,181.33,PEN,,
0223000959,TAMIZ (MALLA Nº 20),material,Precios Reajustados con el Dólar,UND,68.69,68.69,68.69,PEN,,
0223000960,CARGA DE PARTÍCULAS,material,Precios Reajustados con el Dólar,UND,122.83,122.83,122.83,PEN,,
0223000961,POTENCIAL DE HIDRÓGENO PH,material,Precios Reajustados con el Dólar,UND,40.99,40.99,40.99,PEN,,
0223000962,RESIDUO POR EVAPORACIÓN A 163 ºC,material,Precios Reajustados con el Dólar,UND,81.00,81.00,81.00,PEN,,
0223000963,RECUBRIMIENTO DEL AGREGADO,material,Precios Reajustados con el Dólar,UND,144.92,144.92,144.92,PEN,,
0223000964,RECUPERACIÓN ELÁSTICA (25 °C) (DUCTILÍMETRO),material,Precios Reajustados con el Dólar,UND,124.99,124.99,124.99,PEN,,
0223000965,RECUPERACIÓN ELÁSTICA (DUCTILÍMETRO MODIFICADO) (4 °C),material,Precios Reajustados con el Dólar,UND,124.99,124.99,124.99,PEN,,
0223000966,RECUPERACIÓN ELÁSTICA (DUCTILÍMETRO MODIFICADO) (5 °C),material,Precios Reajustados con el Dólar,UND,124.80,124.80,124.80,PEN,,
0223000967,ESTABILIDAD DE ALMACENAMIENTO (24H),material,Precios Reajustados con el Dólar,UND,134.82,134.82,134.82,PEN,,
0223000968,CUBRIMIENTO Y RESISTENCIA AL DESPLAZAMIENTO POR EL AGUA,material,Precios Reajustados con el Dólar,UND,159.33,159.33,159.33,PEN,,
0223000969,DENSIDAD A 25°C (KG/L),material,Precios Reajustados con el Dólar,UND,66.34,66.34,66.34,PEN,,
0223000970,CONTENIDO DE PIGMENTO (%) (VEHICULO),material,Precios Reajustados con el Dólar,UND,115.73,115.73,115.73,PEN,,
0223000971,VISCOCIDAD A 25°C (KU),material,Precios Reajustados con el Dólar,UND,125.07,125.07,125.07,PEN,,
0223000972,MATERIAL NO VOLATIL Y VOLATIL,material,Precios Reajustados con el Dólar,UND,110.71,110.71,110.71,PEN,,
0223000973,"FLEXIBILIDAD (MANDRIL CÓNICO 1/2"")",material,Precios Reajustados con el Dólar,UND,85.73,85.73,85.73,PEN,,
0223000974,TIEMPO DE SECADO PICK-UP (6MILS HÚMEDO A 25 °C),material,Precios Reajustados con el Dólar,UND,89.44,89.44,89.44,PEN,,
0223000975,RESISTENCIA AL AGUA (LÁMINA HUMEDA POR 18 HORAS),material,Precios Reajustados con el Dólar,UND,100.94,100.94,100.94,PEN,,
0223000976,"SOLDADURA CELLOCORD P 3/32"" E6010",material,Precios Reajustados con el Dólar,KG,16.92,16.92,16.92,PEN,,
0223000977,"SOLDADURA CELLOCORD P 1/8"" E6010",material,Precios Reajustados con el Dólar,KG,15.28,15.28,15.28,PEN,,
0223000978,"SOLDADURA CELLOCORD P 3/32"" E6011 - INDURA",material,Precios Reajustados con el Dólar,KG,13.63,13.63,13.63,PEN,,
0223000979,"SOLDADURA CELLOCORD P 1/8"" E6011 - AWS",material,Precios Reajustados con el Dólar,KG,14.20,14.20,14.20,PEN,,
0223000980,"SOLDADURA CELLOCORD P 1/8"" E6011 - INDURA",material,Precios Reajustados con el Dólar,KG,14.73,14.73,14.73,PEN,,
0223000981,"PROMASEALA Ax310ml, Blanco",material,Precios Reajustados con el Dólar,PZA,598.29,598.29,598.29,PEN,,
0223000982,"PROMASEALA AGx310ml, Gris",material,Precios Reajustados con el Dólar,PZA,1181.99,1181.99,1181.99,PEN,,
0223000983,"PROMASEALA Sx310ml, Gris",material,Precios Reajustados con el Dólar,PZA,798.94,798.94,798.94,PEN,,
0223000984,TABLERO ELECTRICO DE POLICARBONATO 8 POLOS,material,Precios Reajustados con el Dólar,PZA,38.00,38.00,38.00,PEN,,
0223000985,TABLERO ELECTRICO DE POLICARBONATO 12 POLOS,material,Precios Reajustados con el Dólar,PZA,50.16,50.16,50.16,PEN,,
0223000986,TABLERO ELECTRICO DE POLICARBONATO 18 POLOS,material,Precios Reajustados con el Dólar,PZA,71.44,71.44,71.44,PEN,,
0223000987,TABLERO ELECTRICO DE POLICARBONATO 24 POLOS,material,Precios Reajustados con el Dólar,PZA,85.12,85.12,85.12,PEN,,
0223000988,TABLERO ELECTRICO DE POLICARBONATO 36 POLOS,material,Precios Reajustados con el Dólar,PZA,124.64,124.64,124.64,PEN,,
0223000989,"TABLERO ELECTRICO RIEL DIN - TRIFASICO 100A, 12 POLOS",material,Precios Reajustados con el Dólar,PZA,345.05,345.05,345.05,PEN,,
0223000990,"TABLERO ELECTRICO RIEL DIN - TRIFASICO 100A, 18 POLOS",material,Precios Reajustados con el Dólar,PZA,410.41,410.41,410.41,PEN,,
0223000991,"TABLERO ELECTRICO RIEL DIN - TRIFASICO 100A, 24 POLOS",material,Precios Reajustados con el Dólar,PZA,477.29,477.29,477.29,PEN,,
0223000992,"TABLERO ELECTRICO RIEL DIN - TRIFASICO 100A, 30 POLOS",material,Precios Reajustados con el Dólar,PZA,551.78,551.78,551.78,PEN,,
0223000993,"TABLERO ELECTRICO RIEL DIN - TRIFASICO 100A, 36 POLOS",material,Precios Reajustados con el Dólar,PZA,618.66,618.66,618.66,PEN,,
0223000994,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 12 POLOS",material,Precios Reajustados con el Dólar,PZA,345.05,345.05,345.05,PEN,,
0223000995,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 18 POLOS",material,Precios Reajustados con el Dólar,PZA,410.41,410.41,410.41,PEN,,
0223000996,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 24 POLOS",material,Precios Reajustados con el Dólar,PZA,477.29,477.29,477.29,PEN,,
0223000997,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 30 POLOS",material,Precios Reajustados con el Dólar,PZA,551.78,551.78,551.78,PEN,,
0223000998,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 36 POLOS",material,Precios Reajustados con el Dólar,PZA,618.66,618.66,618.66,PEN,,
0223000999,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 42 POLOS",material,Precios Reajustados con el Dólar,PZA,536.58,536.58,536.58,PEN,,
0223001000,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 48 POLOS",material,Precios Reajustados con el Dólar,PZA,760.02,760.02,760.02,PEN,,
0223001001,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 54 POLOS",material,Precios Reajustados con el Dólar,PZA,825.38,825.38,825.38,PEN,,
0223001002,"TABLERO ELECTRICO GABINETE METAL BARRA COBRE TRIFASICO, 60 POLOS",material,Precios Reajustados con el Dólar,PZA,912.03,912.03,912.03,PEN,,
0223001003,"TUBO COBRE 1/2"" D.N. - 5/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,75.05,75.05,75.05,PEN,,
0223001004,"TUBO COBRE 3/4"" D.N. - 7/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,124.22,124.22,124.22,PEN,,
0223001005,"TUBO COBRE 1/2"" D.N. - 5/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,100.93,100.93,100.93,PEN,,
0223001006,"TUBO COBRE 3/4"" D.N. - 7/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,163.04,163.04,163.04,PEN,,
0223001007,"TUBO COBRE 1"" D.N. - 1 1/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,243.26,243.26,243.26,PEN,,
0223001008,"TUBO COBRE 1 1/4"" D.N. - 1 3/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,341.60,341.60,341.60,PEN,,
0223001009,"TUBO COBRE 1 1/2"" D.N. - 1 5/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,450.29,450.29,450.29,PEN,,
0223001010,"TUBO COBRE 2"" D.N. - 2 1/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,703.90,703.90,703.90,PEN,,
0223001011,"TUBO COBRE 1/2"" D.N. - 5/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,129.39,129.39,129.39,PEN,,
0223001012,"TUBO COBRE 3/4"" D.N. - 7/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,248.44,248.44,248.44,PEN,,
0223001013,"TUBO COBRE 1"" D.N. - 1 1/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,326.07,326.07,326.07,PEN,,
0223001014,"TUBO COBRE 1 1/4"" D.N. - 1 3/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,496.87,496.87,496.87,PEN,,
0223001015,"TUBO COBRE 1 1/2"" D.N. - 1 5/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,641.79,641.79,641.79,PEN,,
0223001016,"TUBO COBRE 2"" D.N. - 2 1/8"", D. EXTERNO x 6.00m",material,Precios Reajustados con el Dólar,PZA,983.39,983.39,983.39,PEN,,
0223001017,"VENTILADOR EOLICO ALUMIIO TURBINA DE 17"", CUELLO DE 14""",material,Precios Reajustados con el Dólar,PZA,866.43,866.43,866.43,PEN,,
0223001018,"VENTILADOR EOLICO ALUMIIO TURBINA DE 17"", CUELLO DE 22""",material,Precios Reajustados con el Dólar,PZA,1459.24,1459.24,1459.24,PEN,,
0223001019,"EXTRACTOR AXIAL C/PERSIANA DE APERTURA AUTOMATICA DE 20W, MOTOR MONOFASICO",material,Precios Reajustados con el Dólar,PZA,291.85,291.85,291.85,PEN,,
0223001020,"EXTRACTOR AXIAL C/PERSIANA DE APERTURA AUTOMATICA DE 35W, MOTOR MONOFASICO",material,Precios Reajustados con el Dólar,PZA,431.69,431.69,431.69,PEN,,
0223001021,"EXTRACTOR AXIAL C/PERSIANA DE APERTURA AUTOMATICA DE 35W, MOTOR MONOFASICO 74 DB",material,Precios Reajustados con el Dólar,PZA,253.85,253.85,253.85,PEN,,
0223001022,"EXTRACTOR AXIAL C/PERSIANA DE APERTURA AUTOMATICA DE 40W, MOTOR MONOFASICO 40DB",material,Precios Reajustados con el Dólar,PZA,221.93,221.93,221.93,PEN,,
0223001023,"EXTRACTOR AXIAL C/PERSIANA DE APERTURA AUTOMATICA DE 65W, MOTOR MONOFASICO 42 DB",material,Precios Reajustados con el Dólar,PZA,246.25,246.25,246.25,PEN,,
0223001024,"EXTRACTOR AXIAL C/PERSIANA DE APERTURA AUTOMATICA DE 110W, MOTOR MONOFASICO 45 DB",material,Precios Reajustados con el Dólar,PZA,267.53,267.53,267.53,PEN,,
0224000001,GASOLINA 97 SP - ( PLANTA),material,Gasolina,GLN,18.03,18.03,18.03,PEN,,
0224000002,GASOLINA 95 SP - (PLANTA),material,Gasolina,GLN,17.26,17.26,17.26,PEN,,
0224000003,GASOLINA 90 SP - ( PLANTA),material,Gasolina,GLN,16.87,16.87,16.87,PEN,,
0224000004,GASOLINA 84 OCTANOS - ( PLANTA),material,Gasolina,GLN,15.03,15.03,15.03,PEN,,
0225000001,HORMIGON,material,Hormigón,M3,50.52,50.52,50.52,PEN,,
0226000001,"PARQUET BALSAMO OSCURO, 10mm",material,"Maderas en Tiras p/Piso, Pared, Zócalo, Listones",M2,40.85,40.85,40.85,PEN,,
0226000002,"PARQUET ALMENDRO (ANAASPI), OSCURO",material,"Maderas en Tiras p/Piso, Pared, Zócalo, Listones",M2,34.40,34.40,34.40,PEN,,
0226000003,"PARQUET ALMENDRO (ANAASPI), VETEADO",material,"Maderas en Tiras p/Piso, Pared, Zócalo, Listones",M2,34.40,34.40,34.40,PEN,,
0226000004,"PARQUET BALSAMO VETEADO, 10mm",material,"Maderas en Tiras p/Piso, Pared, Zócalo, Listones",M2,38.70,38.70,38.70,PEN,,
0226000005,"PARQUET QUILLOBORDON, 10mm",material,"Maderas en Tiras p/Piso, Pared, Zócalo, Listones",M2,31.18,31.18,31.18,PEN,,
0226000006,"PARQUET CAPIRONA, 10mm",material,"Maderas en Tiras p/Piso, Pared, Zócalo, Listones",M2,32.25,32.25,32.25,PEN,,
